[2, 37]
[5, 6]
[5, 41]
[5, 40]
[6, 42]
[6, 41]
[15, 16]
[15, 51]
[15, 50]
[16, 52]
[16, 51]
[19, 20]
[20, 56]
[23, 24]
[23, 59]
[24, 59]
[26, 61]
[28, 64]
[32, 33]
[33, 69]
[39, 40]
[39, 5]
[40, 41]
[40, 6]
[41, 42]
[42, 43]
[42, 78]
[43, 78]
[49, 50]
[49, 15]
[49, 85]
[49, 84]
[50, 51]
[50, 16]
[50, 85]
[51, 52]
[56, 57]
[56, 92]
[56, 91]
[57, 23]
[57, 92]
[61, 96]
[64, 99]
[70, 71]
[70, 106]
[71, 37]
[71, 106]
[80, 81]
[81, 82]
[81, 117]
[82, 117]
[84, 85]
[84, 50]
[84, 120]
[85, 51]
[85, 121]
[85, 120]
[91, 92]
[91, 57]
[96, 131]
[99, 135]
[102, 137]
[106, 142]
[108, 143]
[110, 146]
[120, 121]
[120, 156]
[120, 155]
[121, 122]
[121, 156]
[122, 158]
[129, 130]
[129, 165]
[130, 131]
[130, 96]
[130, 166]
[130, 165]
[131, 166]
[135, 136]
[136, 137]
[136, 102]
[142, 143]
[142, 108]
[142, 177]
[146, 147]
[147, 183]
[155, 156]
[155, 121]
[155, 191]
[156, 122]
[156, 191]
[158, 124]
[158, 194]
[158, 193]
[161, 162]
[165, 166]
[165, 131]
[165, 201]
[166, 201]
[169, 135]
[169, 204]
[176, 177]
[176, 142]
[176, 212]
[176, 211]
[177, 143]
[177, 212]
[180, 146]
[183, 149]
[183, 218]
[187, 188]
[187, 223]
[187, 222]
[188, 223]
[193, 194]
[193, 229]
[194, 229]
[201, 237]
[201, 236]
[203, 204]
[203, 169]
[203, 238]
[204, 240]
[208, 209]
[210, 211]
[210, 176]
[211, 212]
[211, 177]
[217, 218]
[217, 183]
[221, 222]
[221, 187]
[222, 223]
[222, 188]
[235, 236]
[235, 201]
[236, 237]
[237, 238]
[237, 203]
[238, 204]
[240, 206]
